Temporada,Player,Salario,Salario Ajustado Inflacion,Temporada,Player - Temporada
2019/20,Kostas Antetokounmpo,"79,568","97,595",2019,Kostas Antetokounmpo - 2019
2019/20,Devontae Cacok,"79,568","97,595",2019,Devontae Cacok - 2019
2019/20,Amir Coffey,"79,568","97,595",2019,Amir Coffey - 2019
2019/20,Johnathan Motley,"79,568","97,595",2019,Johnathan Motley - 2019
2019/20,Brian Bowen,"79,568","97,595",2019,Brian Bowen - 2019
2019/20,Naz Long,"79,568","97,595",2019,Naz Long - 2019
2019/20,William Howard,"79,568","97,595",2019,William Howard - 2019
2019/20,Michael Frazier,"79,568","97,595",2019,Michael Frazier - 2019
2019/20,Louis King,"79,568","97,595",2019,Louis King - 2019
2019/20,Jordan Bone,"79,568","97,595",2019,Jordan Bone - 2019
2019/20,Bol Bol,"79,568","97,595",2019,Bol Bol - 2019
2019/20,Tyler Cook,"79,568","97,595",2019,Tyler Cook - 2019
2019/20,Antonius Cleveland,"79,568","97,595",2019,Antonius Cleveland - 2019
2019/20,Josh Reaves,"79,568","97,595",2019,Josh Reaves - 2019
2019/20,Matt Mooney,"79,568","97,595",2019,Matt Mooney - 2019
2019/20,Adam Mokoka,"79,568","97,595",2019,Adam Mokoka - 2019
2019/20,Max Strus,"79,568","97,595",2019,Max Strus - 2019
2019/20,Kobi Simmons,"79,568","97,595",2019,Kobi Simmons - 2019
2019/20,Raymond Spalding,"79,568","97,595",2019,Raymond Spalding - 2019
2019/20,Chris Chiozza,"79,568","97,595",2019,Chris Chiozza - 2019
2019/20,Jeremiah Martin,"79,568","97,595",2019,Jeremiah Martin - 2019
2019/20,Tremont Waters,"79,568","97,595",2019,Tremont Waters - 2019
2019/20,Tacko Fall,"79,568","97,595",2019,Tacko Fall - 2019
2019/20,Charlie Brown,"79,568","97,595",2019,Charlie Brown - 2019
2019/20,Malik Newman,"65,978","80,926",2019,Malik Newman - 2019
2020/21,Stephen Curry,"43,006,362","52,411,485",2020,Stephen Curry - 2020
2020/21,Russell Westbrook,"41,358,814","50,403,633",2020,Russell Westbrook - 2020
2020/21,Chris Paul,"41,358,814","50,403,633",2020,Chris Paul - 2020
2020/21,John Wall,"41,254,920","50,277,018",2020,John Wall - 2020
2020/21,James Harden,"41,254,920","50,277,018",2020,James Harden - 2020
2020/21,Kevin Durant,"40,108,950","48,880,434",2020,Kevin Durant - 2020
2020/21,LeBron James,"39,219,566","47,796,549",2020,LeBron James - 2020
2020/21,Paul George,"35,450,412","43,203,114",2020,Paul George - 2020
2020/21,Klay Thompson,"35,361,360","43,094,587",2020,Klay Thompson - 2020
2020/21,Mike Conley,"34,502,132","42,047,453",2020,Mike Conley - 2020
2020/21,Jimmy Butler,"34,379,100","41,897,515",2020,Jimmy Butler - 2020
2020/21,Kawhi Leonard,"34,379,100","41,897,515",2020,Kawhi Leonard - 2020
2020/21,Kemba Walker,"34,379,100","41,897,515",2020,Kemba Walker - 2020
2020/21,Tobias Harris,"34,358,850","41,872,836",2020,Tobias Harris - 2020
2020/21,Blake Griffin,"33,900,241","41,313,933",2020,Blake Griffin - 2020
2020/21,Kyrie Irving,"33,722,850","41,097,748",2020,Kyrie Irving - 2020
2020/21,Khris Middleton,"33,051,724","40,279,853",2020,Khris Middleton - 2020
2020/21,Anthony Davis,"32,742,000","39,902,395",2020,Anthony Davis - 2020
2020/21,Damian Lillard,"31,626,953","38,543,497",2020,Damian Lillard - 2020
2020/21,Kevin Love,"31,258,256","38,094,169",2020,Kevin Love - 2020
2020/21,Pascal Siakam,"30,559,200","37,242,235",2020,Pascal Siakam - 2020
2020/21,Ben Simmons,"30,559,200","37,242,235",2020,Ben Simmons - 2020
2020/21,Kyle Lowry,"30,500,000","37,170,089",2020,Kyle Lowry - 2020
2020/21,Steven Adams,"29,592,695","36,064,364",2020,Steven Adams - 2020
2020/21,Joel Embiid,"29,542,010","36,002,595",2020,Joel Embiid - 2020
2020/21,Andrew Wiggins,"29,542,010","36,002,595",2020,Andrew Wiggins - 2020
2020/21,Nikola Jokic,"29,542,010","36,002,595",2020,Nikola Jokic - 2020
2020/21,Devin Booker,"29,467,800","35,912,155",2020,Devin Booker - 2020
2020/21,Karl-Anthony Towns,"29,467,800","35,912,155",2020,Karl-Anthony Towns - 2020
2020/21,Kristaps Porzingis,"29,467,800","35,912,155",2020,Kristaps Porzingis - 2020
2020/21,CJ McCollum,"29,354,152","35,773,654",2020,CJ McCollum - 2020
2020/21,Bradley Beal,"28,751,774","35,039,541",2020,Bradley Beal - 2020
2020/21,Andre Drummond,"28,751,774","35,039,540",2020,Andre Drummond - 2020
2020/21,D'Angelo Russell,"28,649,250","34,914,596",2020,D'Angelo Russell - 2020
2020/21,Gordon Hayward,"28,500,000","34,732,706",2020,Gordon Hayward - 2020
2020/21,Otto Porter,"28,489,239","34,719,592",2020,Otto Porter - 2020
2020/21,DeMar DeRozan,"27,739,975","33,806,470",2020,DeMar DeRozan - 2020
2020/21,Giannis Antetokounmpo,"27,528,088","33,548,245",2020,Giannis Antetokounmpo - 2020
2020/21,Rudy Gobert,"27,525,281","33,544,824",2020,Rudy Gobert - 2020
2020/21,Al Horford,"27,500,000","33,514,014",2020,Al Horford - 2020
2020/21,Brandon Ingram,"27,285,000","33,251,996",2020,Brandon Ingram - 2020
2020/21,Jamal Murray,"27,285,000","33,251,996",2020,Jamal Murray - 2020
2020/21,Jrue Holiday,"27,026,011","32,936,368",2020,Jrue Holiday - 2020
2020/21,Nikola Vucevic,"26,000,000","31,685,977",2020,Nikola Vucevic - 2020
2020/21,Jaylen Brown,"25,035,118","30,510,084",2020,Jaylen Brown - 2020
2020/21,Buddy Hield,"24,931,817","30,384,192",2020,Buddy Hield - 2020
2020/21,Draymond Green,"22,246,956","27,112,175",2020,Draymond Green - 2020
2020/21,Harrison Barnes,"22,215,909","27,074,338",2020,Harrison Barnes - 2020
2020/21,Fred VanVleet,"21,250,000","25,897,193",2020,Fred VanVleet - 2020
2020/21,Victor Oladipo,"21,000,000","25,592,520",2020,Victor Oladipo - 2020
2020/21,Malcolm Brogdon,"20,700,000","25,226,913",2020,Malcolm Brogdon - 2020
2020/21,Julius Randle,"19,845,000","24,184,931",2020,Julius Randle - 2020
2020/21,Domantas Sabonis,"19,800,000","24,130,090",2020,Domantas Sabonis - 2020
2020/21,Gary Harris,"19,610,714","23,899,409",2020,Gary Harris - 2020
2020/21,Zach LaVine,"19,500,000","23,764,483",2020,Zach LaVine - 2020
2020/21,Danilo Gallinari,"19,500,000","23,764,483",2020,Danilo Gallinari - 2020
2020/21,Jerami Grant,"19,050,000","23,216,072",2020,Jerami Grant - 2020
2020/21,Tim Hardaway Jr,"18,975,000","23,124,670",2020,Tim Hardaway Jr - 2020
2020/21,Terry Rozier,"18,900,000","23,033,268",2020,Terry Rozier - 2020
2020/21,Aaron Gordon,"18,136,364","22,102,631",2020,Aaron Gordon - 2020
2020/21,Goran Dragic,"18,000,000","21,936,446",2020,Goran Dragic - 2020
2020/21,Myles Turner,"18,000,000","21,936,446",2020,Myles Turner - 2020
2020/21,Bogdan Bogdanovic,"18,000,000","21,936,446",2020,Bogdan Bogdanovic - 2020
2020/21,Clint Capela,"18,000,000","21,936,446",2020,Clint Capela - 2020
2020/21,Bojan Bogdanovic,"17,850,000","21,753,642",2020,Bojan Bogdanovic - 2020
2020/21,LaMarcus Aldridge,"17,628,340","21,483,506",2020,LaMarcus Aldridge - 2020
2020/21,Gorgui Dieng,"17,587,688","21,433,964",2020,Gorgui Dieng - 2020
2020/21,Evan Fournier,"17,150,000","20,900,558",2020,Evan Fournier - 2020
2020/21,Ricky Rubio,"17,000,000","20,717,754",2020,Ricky Rubio - 2020
2020/21,Eric Bledsoe,"16,875,000","20,565,418",2020,Eric Bledsoe - 2020
2020/21,Eric Gordon,"16,869,267","20,558,431",2020,Eric Gordon - 2020
2020/21,Caris LeVert,"16,203,704","19,747,315",2020,Caris LeVert - 2020
2020/21,Joe Harris,"16,071,429","19,586,113",2020,Joe Harris - 2020
2020/21,James Johnson,"16,047,100","19,556,463",2020,James Johnson - 2020
2020/21,Dennis Schroeder,"15,500,000","18,889,717",2020,Dennis Schroeder - 2020
2020/21,Cody Zeller,"15,415,730","18,787,018",2020,Cody Zeller - 2020
2020/21,Danny Green,"15,365,853","18,726,233",2020,Danny Green - 2020
2020/21,Davis Bertans,"15,000,000","18,280,371",2020,Davis Bertans - 2020
2020/21,Andre Iguodala,"15,000,000","18,280,371",2020,Andre Iguodala - 2020
2020/21,Jonas Valanciunas,"15,000,000","18,280,371",2020,Jonas Valanciunas - 2020
2020/21,Marcus Morris,"14,883,721","18,138,663",2020,Marcus Morris - 2020
2020/21,Rudy Gay,"14,500,000","17,671,026",2020,Rudy Gay - 2020
2020/21,Kelly Oubre,"14,375,000","17,518,689",2020,Kelly Oubre - 2020
2020/21,Dejounte Murray,"14,286,000","17,410,226",2020,Dejounte Murray - 2020
2020/21,Will Barton,"13,723,214","16,724,363",2020,Will Barton - 2020
2020/21,Thaddeus Young,"13,545,000","16,507,175",2020,Thaddeus Young - 2020
2020/21,Patrick Mills,"13,535,714","16,495,858",2020,Patrick Mills - 2020
2020/21,Terrence Ross,"13,500,000","16,452,334",2020,Terrence Ross - 2020
2020/21,Malik Beasley,"13,425,895","16,362,023",2020,Malik Beasley - 2020
2020/21,Patrick Beverley,"13,333,333","16,249,218",2020,Patrick Beverley - 2020
2020/21,Christian Wood,"13,015,874","15,862,334",2020,Christian Wood - 2020
2020/21,JJ Redick,"13,013,700","15,859,684",2020,JJ Redick - 2020
2020/21,Justise Winslow,"13,000,000","15,842,988",2020,Justise Winslow - 2020
2020/21,Marcus Smart,"12,946,428","15,777,701",2020,Marcus Smart - 2020
2020/21,Jusuf Nurkic,"12,888,889","15,707,578",2020,Jusuf Nurkic - 2020
2020/21,Kelly Olynyk,"12,819,650","15,623,197",2020,Kelly Olynyk - 2020
2020/21,Trevor Ariza,"12,800,000","15,599,250",2020,Trevor Ariza - 2020
2020/21,Brook Lopez,"12,697,675","15,474,547",2020,Brook Lopez - 2020
2020/21,Dion Waiters,"12,650,000","15,416,446",2020,Dion Waiters - 2020
2020/21,Cory Joseph,"12,600,000","15,355,512",2020,Cory Joseph - 2020
2020/21,Markelle Fultz,"12,288,697","14,976,129",2020,Markelle Fultz - 2020
2020/21,Taurean Prince,"12,250,000","14,928,970",2020,Taurean Prince - 2020
2020/21,Tony Snell,"12,178,571","14,841,920",2020,Tony Snell - 2020
2020/21,Robert Covington,"12,138,345","14,792,897",2020,Robert Covington - 2020
2020/21,Kentavious Caldwell-Pope,"12,073,020","14,713,286",2020,Kentavious Caldwell-Pope - 2020
2020/21,TJ Warren,"12,000,000","14,624,297",2020,TJ Warren - 2020
2020/21,Larry Nance Jr,"11,709,091","14,269,769",2020,Larry Nance Jr - 2020
2020/21,Nicolas Batum,"11,608,231","14,146,851",2020,Nicolas Batum - 2020
2020/21,Jordan Clarkson,"11,500,000","14,014,951",2020,Jordan Clarkson - 2020
2020/21,Spencer Dinwiddie,"11,454,048","13,958,950",2020,Spencer Dinwiddie - 2020
2020/21,Dillon Brooks,"11,400,000","13,893,082",2020,Dillon Brooks - 2020
2020/21,Dwight Powell,"11,080,125","13,503,253",2020,Dwight Powell - 2020
2020/21,Lonzo Ball,"11,003,782","13,410,215",2020,Lonzo Ball - 2020
2020/21,Norman Powell,"10,865,952","13,242,242",2020,Norman Powell - 2020
2020/21,Josh Richardson,"10,865,952","13,242,242",2020,Josh Richardson - 2020
2020/21,Jeremy Lamb,"10,500,000","12,796,260",2020,Jeremy Lamb - 2020
2020/21,DeAndre Jordan,"10,375,678","12,644,750",2020,DeAndre Jordan - 2020
2020/21,Joe Ingles,"10,363,637","12,630,075",2020,Joe Ingles - 2020
2020/21,Zion Williamson,"10,245,480","12,486,078",2020,Zion Williamson - 2020
2020/21,Paul Millsap,"10,100,000","12,308,783",2020,Paul Millsap - 2020
2020/21,Rodney Hood,"10,047,450","12,244,741",2020,Rodney Hood - 2020
2020/21,Deandre Ayton,"10,018,200","12,209,094",2020,Deandre Ayton - 2020
2020/21,Tomas Satoransky,"10,000,000","12,186,914",2020,Tomas Satoransky - 2020
2020/21,Jayson Tatum,"9,897,120","12,061,535",2020,Jayson Tatum - 2020
2020/21,Anthony Edwards,"9,757,440","11,891,308",2020,Anthony Edwards - 2020
2020/21,Al-Farouq Aminu,"9,720,900","11,846,777",2020,Al-Farouq Aminu - 2020
2020/21,Dante Exum,"9,600,000","11,699,437",2020,Dante Exum - 2020
2020/21,George Hill,"9,590,602","11,687,984",2020,George Hill - 2020
2020/21,De'Anthony Melton,"9,571,712","11,664,963",2020,De'Anthony Melton - 2020
2020/21,Kyle Anderson,"9,505,100","11,583,784",2020,Kyle Anderson - 2020
2020/21,Meyers Leonard,"9,400,000","11,455,699",2020,Meyers Leonard - 2020
2020/21,Derrick Favors,"9,258,000","11,282,645",2020,Derrick Favors - 2020
2020/21,Derrick Jones,"9,258,000","11,282,645",2020,Derrick Jones - 2020
2020/21,Jae Crowder,"9,258,000","11,282,645",2020,Jae Crowder - 2020
2020/21,Montrezl Harrell,"9,258,000","11,282,645",2020,Montrezl Harrell - 2020
2020/21,Serge Ibaka,"9,258,000","11,282,645",2020,Serge Ibaka - 2020
2020/21,Tristan Thompson,"9,258,000","11,282,645",2020,Tristan Thompson - 2020
2020/21,Dario Saric,"9,250,000","11,272,895",2020,Dario Saric - 2020
2020/21,Ja Morant,"9,166,800","11,171,500",2020,Ja Morant - 2020
2020/21,Delon Wright,"9,000,000","10,968,223",2020,Delon Wright - 2020
2020/21,Marvin Bagley,"8,963,640","10,923,911",2020,Marvin Bagley - 2020
2020/21,Cedi Osman,"8,840,580","10,773,939",2020,Cedi Osman - 2020
2020/21,Tyus Jones,"8,817,143","10,745,376",2020,Tyus Jones - 2020
2020/21,James Wiseman,"8,730,240","10,639,468",2020,James Wiseman - 2020
2020/21,Royce O'Neale,"8,500,000","10,358,877",2020,Royce O'Neale - 2020
2020/21,Maxi Kleber,"8,475,000","10,328,410",2020,Maxi Kleber - 2020
2020/21,Thomas Bryant,"8,333,333","10,155,761",2020,Thomas Bryant - 2020
2020/21,RJ Barrett,"8,231,760","10,031,975",2020,RJ Barrett - 2020
2020/21,Jakob Poeltl,"8,101,852","9,873,657",2020,Jakob Poeltl - 2020
2020/21,De'Aaron Fox,"8,099,627","9,870,946",2020,De'Aaron Fox - 2020
2020/21,Luka Doncic,"8,049,360","9,809,686",2020,Luka Doncic - 2020
2020/21,Mason Plumlee,"8,000,000","9,749,531",2020,Mason Plumlee - 2020
2020/21,Louis Williams,"8,000,000","9,749,531",2020,Louis Williams - 2020
2020/21,PJ Tucker,"7,969,537","9,712,406",2020,PJ Tucker - 2020
2020/21,LaMelo Ball,"7,839,960","9,554,492",2020,LaMelo Ball - 2020
2020/21,Seth Curry,"7,834,449","9,547,776",2020,Seth Curry - 2020
2020/21,Derrick Rose,"7,682,926","9,363,116",2020,Derrick Rose - 2020
2020/21,Cristiano Felicio,"7,529,020","9,175,552",2020,Cristiano Felicio - 2020
2020/21,Rajon Rondo,"7,500,000","9,140,185",2020,Rajon Rondo - 2020
2020/21,De'Andre Hunter,"7,422,000","9,045,127",2020,De'Andre Hunter - 2020
2020/21,Jonathan Isaac,"7,362,565","8,972,695",2020,Jonathan Isaac - 2020
2020/21,Doug McDermott,"7,333,333","8,937,070",2020,Doug McDermott - 2020
2020/21,Robin Lopez,"7,300,000","8,896,447",2020,Robin Lopez - 2020
2020/21,Jaren Jackson Jr,"7,257,360","8,844,482",2020,Jaren Jackson Jr - 2020
2020/21,JaMychal Green,"7,199,760","8,774,285",2020,JaMychal Green - 2020
2020/21,Nemanja Bjelica,"7,150,000","8,713,643",2020,Nemanja Bjelica - 2020
2020/21,Patrick Williams,"7,068,360","8,614,149",2020,Patrick Williams - 2020
2020/21,Aron Baynes,"7,000,000","8,530,840",2020,Aron Baynes - 2020
2020/21,Darius Miller,"7,000,000","8,530,840",2020,Darius Miller - 2020
2020/21,Ivica Zubac,"7,000,000","8,530,840",2020,Ivica Zubac - 2020
2020/21,Jabari Parker,"6,930,729","8,446,419",2020,Jabari Parker - 2020
2020/21,Lauri Markkanen,"6,731,508","8,203,631",2020,Lauri Markkanen - 2020
2020/21,Darius Garland,"6,720,720","8,190,484",2020,Darius Garland - 2020
2020/21,DJ Augustin,"6,666,667","8,124,610",2020,DJ Augustin - 2020
2020/21,Trae Young,"6,571,800","8,008,996",2020,Trae Young - 2020
2020/21,Chris Boucher,"6,500,000","7,921,494",2020,Chris Boucher - 2020
2020/21,Juan Hernangomez,"6,493,000","7,912,963",2020,Juan Hernangomez - 2020
2020/21,Joakim Noah,"6,431,666","7,838,216",2020,Joakim Noah - 2020
2020/21,Isaac Okoro,"6,400,920","7,800,746",2020,Isaac Okoro - 2020
2020/21,Frank Ntilikina,"6,176,578","7,527,342",2020,Frank Ntilikina - 2020
2020/21,DeMarre Carroll,"6,119,676","7,457,996",2020,DeMarre Carroll - 2020
2020/21,Jarrett Culver,"6,104,280","7,439,233",2020,Jarrett Culver - 2020
2020/21,Ishmael Smith,"6,000,000","7,312,148",2020,Ishmael Smith - 2020
2020/21,Alec Burks,"6,000,000","7,312,148",2020,Alec Burks - 2020
2020/21,Mo Bamba,"5,969,040","7,274,418",2020,Mo Bamba - 2020
2020/21,Onyeka Okongwu,"5,813,640","7,085,033",2020,Onyeka Okongwu - 2020
2020/21,Justin Holiday,"5,720,400","6,971,402",2020,Justin Holiday - 2020
2020/21,Dennis Smith,"5,686,677","6,930,304",2020,Dennis Smith - 2020
2020/21,Avery Bradley,"5,635,000","6,867,326",2020,Avery Bradley - 2020
2020/21,Timofey Mozgov,"5,573,333","6,792,173",2020,Timofey Mozgov - 2020
2020/21,Coby White,"5,572,680","6,791,377",2020,Coby White - 2020
2020/21,Trey Lyles,"5,500,000","6,702,802",2020,Trey Lyles - 2020
2020/21,Wendell Carter,"5,448,840","6,640,454",2020,Wendell Carter - 2020
2020/21,Zach Collins,"5,406,255","6,588,556",2020,Zach Collins - 2020
2020/21,Malik Monk,"5,345,687","6,514,743",2020,Malik Monk - 2020
2020/21,Killian Hayes,"5,307,120","6,467,741",2020,Killian Hayes - 2020
2020/21,Luke Kennard,"5,273,826","6,427,166",2020,Luke Kennard - 2020
2020/21,Ryan Anderson,"5,214,583","6,354,967",2020,Ryan Anderson - 2020
2020/21,Donovan Mitchell,"5,195,501","6,331,712",2020,Donovan Mitchell - 2020
2020/21,Rodney McGruder,"5,192,307","6,327,820",2020,Rodney McGruder - 2020
2020/21,Bam Adebayo,"5,115,492","6,234,206",2020,Bam Adebayo - 2020
2020/21,Justin Jackson,"5,109,637","6,227,070",2020,Justin Jackson - 2020
2020/21,Jaxson Hayes,"5,105,160","6,221,614",2020,Jaxson Hayes - 2020
2020/21,Richaun Holmes,"5,005,350","6,099,977",2020,Richaun Holmes - 2020
2020/21,Enes Kanter,"5,005,350","6,099,977",2020,Enes Kanter - 2020
2020/21,Mike Scott,"5,005,350","6,099,977",2020,Mike Scott - 2020
2020/21,Ed Davis,"5,005,350","6,099,977",2020,Ed Davis - 2020
2020/21,Nerlens Noel,"5,000,000","6,093,457",2020,Nerlens Noel - 2020
2020/21,Luol Deng,"5,000,000","6,093,457",2020,Luol Deng - 2020
2020/21,Daniel Theis,"5,000,000","6,093,457",2020,Daniel Theis - 2020
2020/21,Collin Sexton,"4,991,880","6,083,561",2020,Collin Sexton - 2020
2020/21,Pat Connaughton,"4,938,273","6,018,231",2020,Pat Connaughton - 2020
2020/21,Obi Toppin,"4,862,040","5,925,326",2020,Obi Toppin - 2020
2020/21,Kevon Looney,"4,821,429","5,875,834",2020,Kevon Looney - 2020
2020/21,Elfrid Payton,"4,767,000","5,809,502",2020,Elfrid Payton - 2020
2020/21,Josh Jackson,"4,767,000","5,809,502",2020,Josh Jackson - 2020
2020/21,Garrett Temple,"4,767,000","5,809,502",2020,Garrett Temple - 2020
2020/21,Kris Dunn,"4,767,000","5,809,502",2020,Kris Dunn - 2020
2020/21,Rui Hachimura,"4,692,840","5,719,123",2020,Rui Hachimura - 2020
2020/21,Denzel Valentine,"4,642,800","5,658,140",2020,Denzel Valentine - 2020
2020/21,Kevin Knox,"4,588,680","5,592,185",2020,Kevin Knox - 2020
2020/21,DJ Wilson,"4,548,280","5,542,949",2020,DJ Wilson - 2020
2020/21,Deni Avdija,"4,469,160","5,446,527",2020,Deni Avdija - 2020
2020/21,Cam Reddish,"4,458,000","5,432,926",2020,Cam Reddish - 2020
2020/21,TJ Leaf,"4,431,423","5,400,536",2020,TJ Leaf - 2020
2020/21,Mikal Bridges,"4,359,000","5,312,276",2020,Mikal Bridges - 2020
2020/21,Jalen Smith,"4,245,720","5,174,222",2020,Jalen Smith - 2020
2020/21,Cameron Johnson,"4,235,160","5,161,353",2020,Cameron Johnson - 2020
2020/21,Reggie Bullock,"4,200,000","5,118,504",2020,Reggie Bullock - 2020
2020/21,JaVale McGee,"4,200,000","5,118,504",2020,JaVale McGee - 2020
2020/21,Shai Gilgeous-Alexander,"4,141,320","5,046,991",2020,Shai Gilgeous-Alexander - 2020
2020/21,John Collins,"4,137,302","5,042,094",2020,John Collins - 2020
2020/21,Willie Cauley-Stein,"4,100,000","4,996,634",2020,Willie Cauley-Stein - 2020
2020/21,Devin Vassell,"4,033,440","4,915,518",2020,Devin Vassell - 2020
2020/21,PJ Washington,"4,023,600","4,903,526",2020,PJ Washington - 2020
2020/21,Patrick McCaw,"4,000,000","4,874,765",2020,Patrick McCaw - 2020
2020/21,Dorian Finney-Smith,"4,000,000","4,874,765",2020,Dorian Finney-Smith - 2020
2020/21,Alex Len,"3,970,648","4,838,994",2020,Alex Len - 2020
2020/21,Terrance Ferguson,"3,944,013","4,806,534",2020,Terrance Ferguson - 2020
2020/21,Miles Bridges,"3,934,320","4,794,722",2020,Miles Bridges - 2020
2020/21,Austin Rivers,"3,929,049","4,788,298",2020,Austin Rivers - 2020
2020/21,Jevon Carter,"3,925,000","4,783,363",2020,Jevon Carter - 2020
2020/21,Jarrett Allen,"3,909,902","4,764,964",2020,Jarrett Allen - 2020
2020/21,Nicolo Melli,"3,897,436","4,749,771",2020,Nicolo Melli - 2020
2020/21,OG Anunoby,"3,872,215","4,719,035",2020,OG Anunoby - 2020
2020/21,Gabriel Deck,"3,870,370","4,716,786",2020,Gabriel Deck - 2020
2020/21,Tyrese Haliburton,"3,831,840","4,669,830",2020,Tyrese Haliburton - 2020
2020/21,Tyler Herro,"3,822,240","4,658,131",2020,Tyler Herro - 2020
2020/21,Patrick Patterson,"3,814,771","4,649,028",2020,Patrick Patterson - 2020
2020/21,Stanley Johnson,"3,804,150","4,636,085",2020,Stanley Johnson - 2020
2020/21,Jake Layman,"3,761,085","4,583,602",2020,Jake Layman - 2020
2020/21,Jerome Robinson,"3,737,520","4,554,883",2020,Jerome Robinson - 2020
2020/21,Danuel House,"3,717,000","4,529,876",2020,Danuel House - 2020
2020/21,Kira Lewis,"3,640,200","4,436,280",2020,Kira Lewis - 2020
2020/21,Romeo Langford,"3,631,200","4,425,312",2020,Romeo Langford - 2020
2020/21,Moe Harkless,"3,623,000","4,415,319",2020,Moe Harkless - 2020
2020/21,Bobby Portis,"3,623,000","4,415,319",2020,Bobby Portis - 2020
2020/21,Wesley Matthews,"3,623,000","4,415,319",2020,Wesley Matthews - 2020
2020/21,Wayne Ellington,"3,564,753","4,344,333",2020,Wayne Ellington - 2020
2020/21,Kyle Kuzma,"3,562,178","4,341,195",2020,Kyle Kuzma - 2020
2020/21,Michael Porter,"3,550,800","4,327,329",2020,Michael Porter - 2020
2020/21,Tony Bradley,"3,542,060","4,316,678",2020,Tony Bradley - 2020
2020/21,Derrick White,"3,516,284","4,285,265",2020,Derrick White - 2020
2020/21,Luca Vildoza,"3,500,000","4,265,420",2020,Luca Vildoza - 2020
2020/21,TJ McConnell,"3,500,000","4,265,420",2020,TJ McConnell - 2020
2020/21,Boban Marjanovic,"3,500,000","4,265,420",2020,Boban Marjanovic - 2020
2020/21,Bismack Biyombo,"3,500,000","4,265,420",2020,Bismack Biyombo - 2020
2020/21,Josh Hart,"3,491,159","4,254,645",2020,Josh Hart - 2020
2020/21,Aaron Nesmith,"3,458,400","4,214,722",2020,Aaron Nesmith - 2020
2020/21,Sekou Doumbouya,"3,449,400","4,203,754",2020,Sekou Doumbouya - 2020
