"Temporada","Jugador","Salario","Salario Actual Ajustado a la Inflación"
"2024/25 ","Bojan Bogdanović","19,032,850","19,032,850"
"2024/25 ","Keldon Johnson","19000000","19000000"
"2024/25 ","D'Angelo Russell","18,692,307","18,692,307"
"2024/25 ","Collin Sexton","18,350,000","18,350,000"
"2024/25 ","Josh Hart","18,144,000","18,144,000"
"2024/25 ","Jusuf Nurkic","18,125,000","18,125,000"
"2024/25 ","Harrison Barnes","18000000","18000000"
"2024/25 ","Patrick Williams","18000000","18000000"
"2024/25 ","Monje Malik","17,405,203","17,405,203"
"2024/25 ","Bogdan Bogdanović","17,260,000","17,260,000"
"2024/25 ","Rui Hachimura","17000000","17000000"
"2024/25 ","Kevin Huerter","16,830,357","16,830,357"
"2024/25 ","Zach Collins","16,741,200","16,741,200"
"2024/25 ","Caris LeVert","16,615,384","16,615,384"
"2024/25 ","Luguentz Dort","16500000","16500000"
"2024/25 ","Tim Hardaway Jr","16,193,183","16,193,183"
"2024/25 ","Klay Thompson","15,873,016","15,873,016"
"2024/25 ","Grayson Allen","15,625,000","15,625,000"
"2024/25 ","Deni Avdija","15,625,000","15,625,000"
"2024/25 ","P. J. Washington","15500000","15500000"
"2024/25 ","Máximo Strus","15,212,068","15,212,068"
"2024/25 ","Isaías Stewart","15000000","15000000"
"2024/25 ","Dorian Finney-Smith","14,924,167","14,924,167"
"2024/25 ","Mitchell Robinson","14,318,182","14,318,182"
"2024/25 ","Jordan Clarkson","14,092,577","14,092,577"
"2024/25 ","Onyeka Okongwu","14000000","14000000"
"2024/25 ","Naz Reid","13,986,432","13,986,432"
"2024/25 ","Cade Cunningham","13,940,809","13,940,809"
"2024/25 ","Daniel Gafford","13,394,160","13,394,160"
"2024/25 ","Subvención Williams","13,025,250","13,025,250"
"2024/25 ","Dennis Schröder","13,025,250","13,025,250"
"2024/25 ","Isaías Joe","12,991,650","12,991,650"
"2024/25 ","Austin Reaves","12,976,362","12,976,362"
"2024/25 ","Hierba Jones","12,976,362","12,976,362"
"2024/25 ","Obi Toppin","12,975,000","12,975,000"
"2024/25 ","Cole Anthony","12900000","12900000"
"2024/25 ","De'Anthony Melton","12,822,000","12,822,000"
"2024/25 ","Kelly Olynyk","12,804,878","12,804,878"
"2024/25 ","Víctor Wembanyama","12,768,664","12,768,664"
"2024/25 ","Josh Verde","12,654,321","12,654,321"
"2024/25 ","Richaun Holmes","12,648,321","12,648,321"
"2024/25 ","Steven Adams","12600000","12600000"
"2024/25 ","Bobby Portis","12,578,286","12,578,286"
"2024/25 ","Zaccharie Risacher","12,569,040","12,569,040"
"2024/25 ","Brandon Clarke","12500000","12500000"
"2024/25 ","Marvin Bagley","12500000","12500000"
"2024/25 ","Jalen verde","12,483,048","12,483,048"
"2024/25 ","Robert Williams","12,428,571","12,428,571"
"2024/25 ","Pablo Banchero","12,160,800","12,160,800"
"2024/25 ","Coby Blanco","12000000","12000000"
"2024/25 ","Wendell Carter","11,950,000","11,950,000"
"2024/25 ","Ivica Zubac","11,743,210","11,743,210"
"2024/25 ","P. J. Tucker","11,539,000","11,539,000"
"2024/25 ","Donte DiVincenzo","11,445,000","11,445,000"
"2024/25 ","Brandon Miller","11,424,382","11,424,382"
"2024/25 ","Terance Mann","11,423,077","11,423,077"
"2024/25 ","Alex Sarr","11,245,680","11,245,680"
"2024/25 ","Evan Mobley","11,227,657","11,227,657"
"2024/25 ","Larry Nance Jr","11,205,000","11,205,000"
"2024/25 ","Matisse Thybulle","11,025,000","11,025,000"
"2024/25 ","Gabe Vicente","11000000","11000000"
"2024/25 ","Maxi Kléber","11000000","11000000"
"2024/25 ","Aarón Nesmith","11000000","11000000"
"2024/25 ","Moritz Wagner","11000000","11000000"
"2024/25 ","Chet Holmgren","10,880,640","10,880,640"
"2024/25 ","Chris Boucher","10,810,000","10,810,000"
"2024/25 ","Jarred Vanderbilt","10,714,286","10,714,286"
"2024/25 ","Aarón Wiggins","10,514,017","10,514,017"
"2024/25 ","Chris Paul","10,460,000","10,460,000"
"2024/25 ","Scoot Henderson","10,259,449","10,259,449"
"2024/25 ","Isaac Okoro","10,185,186","10,185,186"
"2024/25 ","Scottie Barnes","10,130,980","10,130,980"
"2024/25 ","Pastor de caña","10,098,960","10,098,960"
"2024/25 ","Mike Conley","9,975,962","9,975,962"
"2024/25 ","Jonás Valanciunas","9,900,000","9,900,000"
"2024/25 ","Alex Caruso","9,890,000","9,890,000"
"2024/25 ","Jabari Smith","9,770,880","9,770,880"
"2024/25 ","Derrick Jones","9,523,810","9,523,810"
"2024/25 ","Al Horford","9500000","9500000"
"2024/25 ","Pat Connaughton","9,423,869","9,423,869"
"2024/25 ","Royce O'Neale","9,375,000","9,375,000"
"2024/25 ","T. J. McConnell","9300000","9300000"
"2024/25 ","Lucas Kennard","9250000","9250000"
"2024/25 ","Amén Thompson","9,249,748","9,249,748"
"2024/25 ","Jalen Suggs","9,188,385","9,188,385"
"2024/25 ","Gary Payton II","9,130,000","9,130,000"
"2024/25 ","Castillo de Stephan","9,105,120","9,105,120"
"2024/25 ","Tres Jones","9,104,167","9,104,167"
"2024/25 ","Goga Bitadze","9,057,971","9,057,971"
"2024/25 ","Zeke Nnaji","8,888,889","8,888,889"
"2024/25 ","Keegan Murray","8,809,560","8,809,560"
"2024/25 ","Kyle Anderson","8,780,488","8,780,488"
"2024/25 ","Amigo Hield","8,780,488","8,780,488"
"2024/25 ","Jalen Smith","8,571,429","8,571,429"
"2024/25 ","Naji Marshall","8,571,429","8,571,429"
"2024/25 ","Georges Niang","8500000","8500000"
"2024/25 ","Ausar Thompson","8,376,291","8,376,291"
"2024/25 ","Josh Giddey","8,352,367","8,352,367"
"2024/25 ","Josh Okogie","8250000","8250000"
"2024/25 ","Ron Holanda","8,245,320","8,245,320"
"2024/25 ","Caleb Martín","8,149,001","8,149,001"
"2024/25 ","Cody Martín","8120000","8120000"
"2024/25 ","Jock Landale","8000000","8000000"
"2024/25 ","Kevon Looney","8000000","8000000"
"2024/25 ","Jeff Verde","8000000","8000000"
"2024/25 ","Trey Lyles","8000000","8000000"
"2024/25 ","Kelly Oubre","7,983,000","7,983,000"
"2024/25 ","Jaden Ivey","7,977,240","7,977,240"
"2024/25 ","K. J. Martín","7,975,000","7,975,000"
"2024/25 ","Vasilije Micic","7,723,000","7,723,000"
"2024/25 ","Simone Fontecchio","7,692,308","7,692,308"
"2024/25 ","Jonathan Kuminga","7,636,307","7,636,307"
"2024/25 ","Antonio Negro","7,607,754","7,607,754"
"2024/25 ","Jae'Sean Tate","7,565,217","7,565,217"
"2024/25 ","Gary Harris","7500000","7500000"
"2024/25 ","Salaun de Tidjane","7,488,720","7,488,720"
"2024/25 ","Benedicto Mathurin","7,245,720","7,245,720"
"2024/25 ","Max Christie","7,142,857","7,142,857"
"2024/25 ","Franz Wagner","7,007,092","7,007,092"
"2024/25 ","Ayo Dosunmu","7000000","7000000"
"2024/25 ","Bilal Coulibaly","6,945,240","6,945,240"
"2024/25 ","Donovan Clingan","6,836,400","6,836,400"
"2024/25 ","Payton Pritchard","6,696,429","6,696,429"
"2024/25 ","Kenrich Williams","6,669,000","6,669,000"
"2024/25 ","Shaedon Sharpe","6,614,160","6,614,160"
"2024/25 ","Jevon Carter","6500000","6500000"
"2024/25 ","Davion Mitchell","6,451,077","6,451,077"
"2024/25 ","Bey Saddiq","6,440,678","6,440,678"
"2024/25 ","Jarace Walker","6,362,433","6,362,433"
"2024/25 ","Rob Dillingham","6,262,920","6,262,920"
"2024/25 ","Decano Wade","6,166,667","6,166,667"
"2024/25 ","Juan Konchar","6,165,000","6,165,000"
"2024/25 ","Ziaire Williams","6,133,005","6,133,005"
"2024/25 ","Dyson Daniels","6,059,520","6,059,520"
"2024/25 ","Malik Beasley","6000000","6000000"
"2024/25 ","Preciosa Achiuwa","6000000","6000000"
"2024/25 ","Chris Duarte","5,893,768","5,893,768"
"2024/25 ","Taylor Hendricks","5,848,366","5,848,366"
"2024/25 ","Moisés Moody","5,803,269","5,803,269"
"2024/25 ","Zach Edey","5,756,880","5,756,880"
"2024/25 ","Corey Kispert","5,705,887","5,705,887"
"2024/25 ","Russell Westbrook","5,631,296","5,631,296"
"2024/25 ","Jeremy Sochan","5,570,040","5,570,040"
"2024/25 ","Cason Wallace","5,555,920","5,555,920"
"2024/25 ","Cody Williams","5,469,120","5,469,120"
"2024/25 ","Alperen Sengun","5,424,654","5,424,654"
"2024/25 ","Johnny Davis","5,291,160","5,291,160"
"2024/25 ","Jett Howard","5,278,165","5,278,165"
"2024/25 ","Davis Bertans","5,250,000","5,250,000"
"2024/25 ","Reggie Jackson","5,250,000","5,250,000"
"2024/25 ","Herrero de Haywood","5,200,000","5,200,000"
"2024/25 ","Matas Buzelis","5,195,520","5,195,520"
"2024/25 ","Darío Saric","5,168,000","5,168,000"
"2024/25 ","Kris Dunn","5,168,000","5,168,000"
"2024/25 ","Trey Murphy","5,159,854","5,159,854"
"2024/25 ","Ousmane Dieng","5,027,040","5,027,040"
"2024/25 ","Dereck animado","5,014,409","5,014,409"
"2024/25 ","Nick Richards","5,000,000","5,000,000"
"2024/25 ","André Drummond","5,000,000","5,000,000"
"2024/25 ","Dibujó Eubanks","5,000,000","5,000,000"
"2024/25 ","Tema de Nikola","4,935,960","4,935,960"
"2024/25 ","Tres hombres","4,908,373","4,908,373"
"2024/25 ","Jalen Williams","4,775,760","4,775,760"
"2024/25 ","Polla de Gradey","4,763,543","4,763,543"
"2024/25 ","Jalen McDaniels","4,741,800","4,741,800"
"2024/25 ","Miles McBride","4,710,144","4,710,144"
"2024/25 ","Devin Carter","4689000","4689000"
"2024/25 ","Nicolás Batum","4668000","4668000"
"2024/25 ","Vacaciones de Aaron","4668000","4668000"
"2024/25 ","Jalen Duren","4,536,840","4,536,840"
"2024/25 ","Jordania Hawkins","4,525,706","4,525,706"
"2024/25 ","Jalen Johnson","4,510,905","4,510,905"
"2024/25 ","Carlton Carrington","4,454,880","4,454,880"
"2024/25 ","Isaías Jackson","4,435,380","4,435,380"
"2024/25 ","Nickel Alexander-Walker","4,312,500","4,312,500"
"2024/25 ","Ochai Agbaji","4,310,280","4,310,280"
"2024/25 ","Kobe Bufkin","4,298,956","4,298,956"
"2024/25 ","Quentin Grimes","4,296,682","4,296,682"
"2024/25 ","Cerámica Kel'el","4,231,800","4,231,800"
"2024/25 ","Huesos Hyland","4,158,439","4,158,439"
"2024/25 ","Marcos Williams","4,094,280","4,094,280"
"2024/25 ","Keyonte George","4,084,265","4,084,265"
"2024/25 ","Cámara Thomas","4,041,249","4,041,249"
"2024/25 ","Jared McCain","4,020,360","4,020,360"
"2024/25 ","Jaden Springer","4,018,363","4,018,363"
"2024/25 ","Pablo Reed","4,015,938","4,015,938"
"2024/25 ","Dwight Powell","4000000","4000000"
"2024/25 ","Día de Ron Sharpe","3,989,122","3,989,122"
"2024/25 ","Santiago Aldama","3,960,531","3,960,531"
"2024/25 ","Amir Coffey","3,938,271","3,938,271"
"2024/25 ","Jalen Hood-Schifino","3,879,830","3,879,830"
"2024/25 ","Kevin amor","3850000","3850000"
"2024/25 ","Dalton Knecht","3,819,120","3,819,120"
"2024/25 ","Tari Eason","3,695,160","3,695,160"
"2024/25 ","Jaime Jaquez","3,685,800","3,685,800"
"2024/25 ","Tristán da Silva","3,628,440","3,628,440"
"2024/25 ","Brandin Podziemski","3,519,960","3,519,960"
"2024/25 ","Dalen Terry","3,510,480","3,510,480"
"2024/25 ","Cody Zeller","3500000","3500000"
"2024/25 ","Sviatoslav Mykhailiuk","3500000","3500000"
"2024/25 ","Ja'Kobe Walter","3,465,000","3,465,000"
"2024/25 ","Cameron Whitmore","3,379,068","3,379,068"
"2024/25 ","Jake La Ravia","3,352,680","3,352,680"
"2024/25 ","Jaylon Tyson","3,326,160","3,326,160"
"2024/25 ","Eric Gordon","3,303,771","3,303,771"
"2024/25 ","Seth Curry","3,303,771","3,303,771"
"2024/25 ","Taj Gibson","3,303,771","3,303,771"
"2024/25 ","Tristán Thompson","3,303,771","3,303,771"
"2024/25 ","Spencer Dinwiddie","3,303,771","3,303,771"
"2024/25 ","Markieff Morris","3,303,771","3,303,771"
"2024/25 ","DeAndre Jordán","3,303,771","3,303,771"
"2024/25 ","James Johnson","3,303,771","3,303,771"
"2024/25 ","Alec Burks","3,303,771","3,303,771"
"2024/25 ","Joe Ingles","3,303,771","3,303,771"
"2024/25 ","Cory José","3,303,771","3,303,771"
"2024/25 ","Kyle Lowry","3,303,771","3,303,771"
"2024/25 ","Masón Plumlee","3,303,771","3,303,771"
"2024/25 ","Alex Len","3,303,771","3,303,771"
"2024/25 ","Doug McDermott","3,303,771","3,303,771"
"2024/25 ","Templo de Garrett","3,303,771","3,303,771"
"2024/25 ","Patrick Mills","3,303,771","3,303,771"
"2024/25 ","Noé payaso","3,244,080","3,244,080"
"2024/25 ","Kevin Porter","3,237,691","3,237,691"
"2024/25 ","Malaki Branham","3,217,920","3,217,920"
"2024/25 ","Yves Missi","3,193,200","3,193,200"
"2024/25 ","Dante Exum","3,150,000","3,150,000"
"2024/25 ","Dariq Whitehead","3,114,342","3,114,342"
"2024/25 ","Nassir Pequeño","3,107,143","3,107,143"
"2024/25 ","Cristiano Braun","3,089,640","3,089,640"
"2024/25 ","Johnny Juzang","3,087,519","3,087,519"
"2024/25 ","DaRon Holmes","3,065,640","3,065,640"
"2024/25 ","Josh Richardson","3,051,153","3,051,153"
"2024/25 ","Madera cristiana","3,036,040","3,036,040"
"2024/25 ","Delon Wright","3,003,427","3,003,427"
"2024/25 ","Cameron Payne","3,003,427","3,003,427"
"2024/25 ","Tyus Jones","3,003,427","3,003,427"
"2024/25 ","Julián Champagnie","3000000","3000000"
"2024/25 ","Kyle Filipowski","3000000","3000000"
"2024/25 ","Kris Murray","2,990,040","2,990,040"
"2024/25 ","Príncipe Tauro","2,988,550","2,988,550"
"2024/25 ","Walker Kessler","2,965,920","2,965,920"
"2024/25 ","Agite a Milton","2,875,000","2,875,000"
"2024/25 ","Olivier-Maxence Prosper","2,870,406","2,870,406"
"2024/25 ","Devonte Graham","2850000","2850000"
"2024/25 ","David Roddy","2,847,240","2,847,240"
"2024/25 ","Torrey Craig","2,845,342","2,845,342"
"2024/25 ","George Kyshawn","2,825,520","2,825,520"
"2024/25 ","Lucas Kornet","2,800,834","2,800,834"
"2024/25 ","Daniel Theis","2,800,834","2,800,834"
"2024/25 ","Damion Lee","2,800,834","2,800,834"
"2024/25 ","Monte Morris","2,800,834","2,800,834"
"2024/25 ","AJ Johnson","2,795,294","2,795,294"
"2024/25 ","Marcus Sasser","2,755,229","2,755,229"
"2024/25 ","Mar Jon Beauchamp","2,733,720","2,733,720"
"2024/25 ","Tendencia Watford","2,726,603","2,726,603"
"2024/25 ","Ben Sheppard","2,664,031","2,664,031"
"2024/25 ","Keita Bates-Diop","2,654,644","2,654,644"
"2024/25 ","Blake Wesley","2,624,280","2,624,280"
"2024/25 ","Dillon Jones","2,622,360","2,622,360"
"2024/25 ","Jae Crowder","2,620,232","2,620,232"
"2024/25 ","Mo Bamba","2,613,120","2,613,120"
"2024/25 ","Gary Trent Jr","2,613,120","2,613,120"
"2024/25 ","Nick Smith","2,587,108","2,587,108"
"2024/25 ","Brice Sensabaugh","2,571,030","2,571,030"
"2024/25 ","Ty Jerome","2,560,975","2,560,975"
"2024/25 ","Julián Strawther","2,552,596","2,552,596"
"2024/25 ","Terrence Shannon Jr.","2,546,640","2,546,640"
"2024/25 ","Wendell Moore","2,537,040","2,537,040"
"2024/25 ","Kobe Brown","2,534,024","2,534,024"
"2024/25 ","Ryan Dunn","2,530,800","2,530,800"
"2024/25 ","Isaías Collier","2,512,680","2,512,680"
"2024/25 ","Baylor Scheierman","2,494,320","2,494,320"
"2024/25 ","Nikola Jovic","2,464,200","2,464,200"
"2024/25 ","Jaxson Hayes","2,463,946","2,463,946"
"2024/25 ","Cam rojizo","2,463,946","2,463,946"
"2024/25 ","Patricio Baldwin","2,448,840","2,448,840"
"2024/25 ","DaQuan Jeffries","2,425,403","2,425,403"
"2024/25 ","Talen Horton-Tucker","2,425,403","2,425,403"
"2024/25 ","Vlatko Cancar","2,425,403","2,425,403"
"2024/25 ","Javonte Verde","2,425,403","2,425,403"
"2024/25 ","Bol Bol","2,425,403","2,425,403"
"2024/25 ","Jordania McLaughlin","2,425,403","2,425,403"
"2024/25 ","Peyton Watson","2,413,560","2,413,560"
"2024/25 ","Charlie Brown","2,237,692","2,237,692"
"2024/25 ","Xavier Tillman","2,237,691","2,237,691"
"2024/25 ","Antonio Gill","2,237,691","2,237,691"
"2024/25 ","James Wiseman","2,237,691","2,237,691"
"2024/25 ","Guarnición Mathews","2,230,253","2,230,253"
"2024/25 ","JaVale McGee","2,208,856","2,208,856"
"2024/25 ","Lindy Aguas III","2,196,970","2,196,970"
"2024/25 ","Jeremías Robinson-Earl","2,196,970","2,196,970"
"2024/25 ","Dalano Banton","2,196,970","2,196,970"
"2024/25 ","Sam Merrill","2,164,993","2,164,993"
"2024/25 ","Duane Washington Jr","2,162,607","2,162,607"
"2024/25 ","Vit Krejci","2,162,606","2,162,606"
"2024/25 ","Neemias Queta","2,162,606","2,162,606"
"2024/25 ","Keon Johnson","2,162,606","2,162,606"
"2024/25 ","Luka Garza","2,162,606","2,162,606"
"2024/25 ","Charles Bassey","2,162,606","2,162,606"
"2024/25 ","Sandro Mamukelashvili","2,162,606","2,162,606"
"2024/25 ","Vince Williams Jr","2,120,693","2,120,693"
"2024/25 ","AJ Verde","2,120,693","2,120,693"
"2024/25 ","Colby Jones","2,120,693","2,120,693"
"2024/25 ","Keon Ellis","2,120,693","2,120,693"
"2024/25 ","Sam Hauser","2,092,344","2,092,344"
"2024/25 ","Jericó Sims","2,092,344","2,092,344"
"2024/25 ","Jay Huff","2,088,033","2,088,033"
"2024/25 ","Scotty Pippen Jr","2,087,519","2,087,519"
"2024/25 ","Tyler Kolek","2,087,519","2,087,519"
"2024/25 ","Guerschon Yabusele","2,087,519","2,087,519"
"2024/25 ","Duop Reath","2,048,780","2,048,780"
"2024/25 ","Andrés Nembhard","2,019,699","2,019,699"
"2024/25 ","Jaden Hardy","2,019,699","2,019,699"
"2024/25 ","Josh Minott","2,019,699","2,019,699"
"2024/25 ","Kennedy Chandler","2,019,699","2,019,699"
"2024/25 ","Jaylin Williams","2,019,699","2,019,699"
"2024/25 ","Caleb Houston","2,019,699","2,019,699"
"2024/25 ","Caminante Jabari","2,019,699","2,019,699"
"2024/25 ","José Alvarado","1,988,598","1,988,598"
"2024/25 ","Julián Phillips","1,891,857","1,891,857"
"2024/25 ","Portero Craig","1,891,857","1,891,857"
"2024/25 ","Jalen Pickett","1,891,857","1,891,857"
"2024/25 ","Cazador Tyson","1,891,857","1,891,857"
"2024/25 ","GG Jackson","1,891,857","1,891,857"
"2024/25 ","André Jackson Jr.","1,891,857","1,891,857"
"2024/25 ","Chris Livingston","1,891,857","1,891,857"
"2024/25 ","Leonard Miller","1,891,857","1,891,857"
"2024/25 ","Consejo de Ricky","1,891,857","1,891,857"
"2024/25 ","Sidy Cissoko","1,891,857","1,891,857"
"2024/25 ","Muhamed Gueye","1,891,857","1,891,857"
"2024/25 ","Jordania Walsh","1,891,857","1,891,857"
"2024/25 ","Maxwell Lewis","1,891,857","1,891,857"
"2024/25 ","Jalen Wilson","1,891,857","1,891,857"
"2024/25 ","Trayce Jackson-Davis","1,891,857","1,891,857"
"2024/25 ","Gui Santos","1,891,857","1,891,857"
"2024/25 ","Cámara Toumani","1,891,857","1,891,857"
"2024/25 ","Rayan Rupert","1,891,857","1,891,857"
"2024/25 ","Oso Ighodaro","1,862,265","1,862,265"
"2024/25 ","Jonathan Mogbo","1,862,265","1,862,265"
"2024/25 ","Jamal Shead","1,862,265","1,862,265"
"2024/25 ","Izaiah Brockington","1,862,265","1,862,265"
"2024/25 ","Johnny Furphy","1,850,842","1,850,842"
"2024/25 ","Pacome Dadiet","1,808,080","1,808,080"
"2024/25 ","Landry Shamet","1,682,008","1,682,008"
"2024/25 ","Karlo Matkovic","1,407,153","1,407,153"
"2024/25 ","Eric Bledsoe","1,300,000","1,300,000"
"2024/25 ","E. J. Liddell","1,285,475","1,285,475"
"2024/25 ","Ryan Rollins","1,184,388","1,184,388"
"2024/25 ","Bobi Klintman","1,157,153","1,157,153"
"2024/25 ","Cámara Christie","1,157,153","1,157,153"
"2024/25 ","James bronceado","1,157,153","1,157,153"
"2024/25 ","Jaylen Wells","1,157,153","1,157,153"
"2024/25 ","Pelle Larsson","1,157,153","1,157,153"
"2024/25 ","Tyler Smith","1,157,153","1,157,153"
"2024/25 ","Antonio Reeves","1,157,153","1,157,153"
"2024/25 ","Adem Bona","1,157,153","1,157,153"
"2024/25 ","KJ Jones","1,157,153","1,157,153"
"2024/25 ","Bruno Fernando","1,115,128","1,115,128"
"2024/25 ","Ariel Hukporti","1,112,306","1,112,306"
"2024/25 ","P. J. Dozier","1,051,255","1,051,255"
"2024/25 ","Josh Primo","1,000,000","1,000,000"
"2024/25 ","Matt Ryan","978.54","978.54"
"2024/25 ","Orlando Robinson","959.78","959.78"
"2024/25 ","Keshad Johnson","937.21","937.21"
"2024/25 ","Nik Stauskas","702.31","702.31"
"2024/25 ","K. J. Simpson","578.58","578.58"
"2024/25 ","Ulrich Chomche","578.58","578.58"
"2024/25 ","Dominick Barlow","578.58","578.58"
"2024/25 ","Keaton Wallace","578.58","578.58"
"2024/25 ","J. D. Davison","578.58","578.58"
"2024/25 ","Dibujó Peterson","578.58","578.58"
"2024/25 ","Antón Watson","578.58","578.58"
"2024/25 ","Tyrese Martín","578.58","578.58"
"2024/25 ","Moussa Diabate","578.58","578.58"
"2024/25 ","Adama Sanogo","578.58","578.58"
"2024/25 ","Emoni Bates","578.58","578.58"
"2024/25 ","JT Thor","578.58","578.58"
"2024/25 ","Lucas Travers","578.58","578.58"
"2024/25 ","Kessler Edwards","578.58","578.58"
"2024/25 ","Jazian Gortman","578.58","578.58"
"2024/25 ","Brandon Williams","578.58","578.58"
"2024/25 ","Trey Alexander","578.58","578.58"
"2024/25 ","Salón PJ","578.58","578.58"
"2024/25 ","Spencer Jones","578.58","578.58"
"2024/25 ","Daniela Jenkins","578.58","578.58"
"2024/25 ","Reece Beekman","578.58","578.58"
"2024/25 ","Puesto de Quinten","578.58","578.58"
